"Date","Ticker","Name","Industry","buy/sell(mil shares)","buy/sell(mil $)","total outstandings(mil shares)","percent","quarter","aaa"
"2023-03-31","SMCI","Super Micro Computer Inc","Information Technology",-0.2,-16.1,53,0.4,"1Q23",16.1
"2023-03-31","JBHT","J B Hunt Transport Services Inc","Industrials",-0.1,-16.2,104,0.1,"1Q23",16.2
"2023-03-31","PENN","PENN Entertainment Inc","Consumer Discretionary",-0.5,-16.3,158,0.3,"1Q23",16.3
"2023-03-31","VMC","Vulcan Materials Co","Materials",-0.1,-16.4,133,0.1,"1Q23",16.4
"2023-03-31","ZIM","ZIM Integrated Shipping Services Ltd","Industrials",-0.8,-16.5,120,0.7,"1Q23",16.5
"2023-03-31","LEA","Lear Corp","Consumer Discretionary",-0.1,-16.6,59,0.2,"1Q23",16.6
"2023-03-31","DIOD","Diodes Inc","Information Technology",-0.2,-16.7,46,0.4,"1Q23",16.7
"2023-03-31","MLI","Mueller Industries Inc","Industrials",-0.2,-16.8,57,0.4,"1Q23",16.8
"2023-03-31","AJRD","Aerojet Rocketdyne Holdings Inc","Industrials",-0.3,-17.2,81,0.4,"1Q23",17.2
"2023-03-31","VOYA","Voya Financial Inc","Financials",-0.2,-17.3,98,0.2,"1Q23",17.3
"2023-03-31","OEC","Orion Engineered Carbons SA","Materials",-0.8,-17.5,59,1.4,"1Q23",17.5
"2023-03-31","KOS","Kosmos Energy Ltd","Energy",-2.4,-17.8,460,0.5,"1Q23",17.8
"2023-03-31","NSTG","NanoString Technologies Inc","Health Care",-1.8,-17.8,47,3.8,"1Q23",17.8
"2023-03-31","DOX","Amdocs Ltd","Information Technology",-0.2,-18.1,120,0.2,"1Q23",18.1
"2023-03-31","ADNT","Adient PLC","Consumer Discretionary",-0.4,-18.6,95,0.4,"1Q23",18.6
"2023-03-31","INGN","Inogen Inc","Health Care",-1,-18.7,23,4.3,"1Q23",18.7
"2023-03-31","ARGX","argenx SE","Health Care",-0.1,-19,55,0.2,"1Q23",19
"2023-03-31","IRDM","Iridium Communications Inc","Communication Services",-0.3,-19.2,127,0.2,"1Q23",19.2
"2023-03-31","MKTX","Marketaxess Holdings Inc","Financials",-0.1,-19.2,38,0.3,"1Q23",19.2
"2023-03-31","TPX","Tempur Sealy International Inc","Consumer Discretionary",-0.5,-19.4,172,0.3,"1Q23",19.4
"2023-03-31","LPLA","LPL Financial Holdings Inc","Financials",-0.1,-19.5,78,0.1,"1Q23",19.5
"2023-03-31","VICI","VICI Properties Inc","Real Estate",-0.6,-19.5,1004,0.1,"1Q23",19.5
"2023-03-31","BDC","Belden Inc","Information Technology",-0.2,-19.6,43,0.5,"1Q23",19.6
"2023-03-31","OFC","Corporate Office Properties Trust","Real Estate",-0.8,-19.6,113,0.7,"1Q23",19.6
"2023-03-31","BCO","Brinks Co","Industrials",-0.3,-19.9,47,0.6,"1Q23",19.9
"2023-03-31","HIG","Hartford Financial Services Group Inc","Financials",-0.3,-19.9,312,0.1,"1Q23",19.9
"2023-03-31","EEFT","Euronet Worldwide Inc","Financials",-0.2,-20.2,50,0.4,"1Q23",20.2
"2023-03-31","ELS","Equity LifeStyle Properties Inc","Real Estate",-0.3,-20.4,186,0.2,"1Q23",20.4
"2023-03-31","VNO","Vornado Realty Trust","Real Estate",-1,-21,192,0.5,"1Q23",21
"2023-03-31","GDS","GDS Holdings Ltd","Information Technology",-1,-21.2,1524,0.1,"1Q23",21.2
"2023-03-31","AXS","AXIS Capital Holdings Ltd","Financials",-0.4,-22.1,85,0.5,"1Q23",22.1
"2023-03-31","INSW","International Seaways Inc","Energy",-0.5,-22.1,49,1,"1Q23",22.1
"2023-03-31","EPAC","Enerpac Tool Group Corp","Industrials",-0.9,-22.5,57,1.6,"1Q23",22.5
"2023-03-31","KEY","KeyCorp","Financials",-1.3,-22.8,935,0.1,"1Q23",22.8
"2023-03-31","DBRG","DigitalBridge Group Inc","Real Estate",-1.8,-22.9,162,1.1,"1Q23",22.9
"2023-03-31","PARA","Paramount Global","Communication Services",-1.1,-22.9,651,0.2,"1Q23",22.9
"2023-03-31","CDNA","CareDx Inc","Health Care",-1.8,-23.1,54,3.3,"1Q23",23.1
"2023-03-31","MDRX","Veradigm Inc","Health Care",-1.5,-23.9,109,1.4,"1Q23",23.9
"2023-03-31","CEG","Constellation Energy Corp","Utilities",-0.3,-24.1,328,0.1,"1Q23",24.1
"2023-03-31","OSW","Onespaworld Holdings Ltd","Consumer Discretionary",-2.2,-24.2,93,2.4,"1Q23",24.2
"2023-03-31","NVEI","Nuvei Corp","Financials",-0.7,-24.6,140,0.5,"1Q23",24.6
"2023-03-31","LAZ","Lazard Ltd","Financials",-0.7,-25.2,113,0.6,"1Q23",25.2
"2023-03-31","DD","Dupont De Nemours Inc","Materials",-0.3,-25.3,459,0.1,"1Q23",25.3
"2023-03-31","LUMN","Lumen Technologies Inc","Communication Services",-6.3,-25.5,1005,0.6,"1Q23",25.5
"2023-03-31","AXTA","Axalta Coating Systems Ltd","Materials",-0.9,-26.1,222,0.4,"1Q23",26.1
"2023-03-31","GLPI","Gaming and Leisure Properties Inc","Real Estate",-0.5,-26.1,262,0.2,"1Q23",26.1
"2023-03-31","PNW","Pinnacle West Capital Corp","Utilities",-0.3,-26.4,113,0.3,"1Q23",26.4
"2023-03-31","RGA","Reinsurance Group of America Inc","Financials",-0.2,-26.6,67,0.3,"1Q23",26.6
"2023-03-31","ACM","AECOM","Industrials",-0.3,-28,139,0.2,"1Q23",28
"2023-03-31","TXT","Textron Inc","Industrials",-0.4,-29.5,205,0.2,"1Q23",29.5
"2023-03-31","SITE","SiteOne Landscape Supply Inc","Industrials",-0.2,-30.1,45,0.4,"1Q23",30.1
"2023-03-31","SNA","Snap-On Inc","Industrials",-0.1,-30.1,53,0.2,"1Q23",30.1
"2023-03-31","CIVI","Civitas Resources Inc","Energy",-0.5,-30.4,80,0.6,"1Q23",30.4
"2023-03-31","MTZ","MasTec Inc","Industrials",-0.3,-30.8,79,0.4,"1Q23",30.8
"2023-03-31","ARGO","Argo Group International Holdings Ltd","Financials",-1.1,-31.6,35,3.1,"1Q23",31.6
"2023-03-31","NXPI","NXP Semiconductors NV","Information Technology",-0.2,-31.8,260,0.1,"1Q23",31.8
"2023-03-31","IP","International Paper Co","Materials",-0.9,-32.1,349,0.3,"1Q23",32.1
"2023-03-31","AZTA","Azenta Inc","Health Care",-0.7,-33.5,69,1,"1Q23",33.5
"2023-03-31","GFF","Griffon Corp","Industrials",-0.9,-33.6,57,1.6,"1Q23",33.6
"2023-03-31","TFX","Teleflex Inc","Health Care",-0.1,-34.3,47,0.2,"1Q23",34.3
"2023-03-31","MANU","Manchester United PLC","Communication Services",-1.5,-34.4,163,0.9,"1Q23",34.4
"2023-03-31","FLEX","Flex Ltd","Information Technology",-1.5,-34.5,451,0.3,"1Q23",34.5
"2023-03-31","CCEP","Coca-Cola Europacific Partners PLC","Consumer Staples",-0.6,-35,458,0.1,"1Q23",35
"2023-03-31","DELL","Dell Technologies Inc","Information Technology",-0.9,-35.3,731,0.1,"1Q23",35.3
"2023-03-31","H","Hyatt Hotels Corp","Consumer Discretionary",-0.3,-35.3,106,0.3,"1Q23",35.3
"2023-03-31","MCHP","Microchip Technology Inc","Information Technology",-0.5,-36,548,0.1,"1Q23",36
"2023-03-31","PGNY","Progyny Inc","Health Care",-1.2,-38.6,94,1.3,"1Q23",38.6
"2023-03-31","CRL","Charles River Laboratories International Inc","Health Care",-0.2,-38.8,51,0.4,"1Q23",38.8
"2023-03-31","LAD","Lithia Motors Inc","Consumer Discretionary",-0.2,-38.9,27,0.7,"1Q23",38.9
"2023-03-31","HUM","Humana Inc","Health Care",-0.1,-39.6,125,0.1,"1Q23",39.6
"2023-03-31","TREX","Trex Company Inc","Industrials",-0.8,-40,109,0.7,"1Q23",40
"2023-03-31","CAH","Cardinal Health Inc","Health Care",-0.5,-40.7,258,0.2,"1Q23",40.7
"2023-03-31","COLB","Columbia Banking System Inc","Financials",-2,-42,208,1,"1Q23",42
"2023-03-31","EVR","Evercore Inc","Financials",-0.3,-42.4,41,0.7,"1Q23",42.4
"2023-03-31","NI","NiSource Inc","Utilities",-1.6,-42.6,413,0.4,"1Q23",42.6
"2023-03-31","SRE","Sempra","Utilities",-0.3,-42.9,315,0.1,"1Q23",42.9
"2023-03-31","SHOP","Shopify Inc","Information Technology",-1,-44,1279,0.1,"1Q23",44
"2023-03-31","PINS","Pinterest Inc","Communication Services",-1.7,-44.8,684,0.2,"1Q23",44.8
"2023-03-31","BBWI","Bath & Body Works Inc","Consumer Discretionary",-1.1,-45.2,229,0.5,"1Q23",45.2
"2023-03-31","MSGS","Madison Square Garden Sports Corp","Communication Services",-0.2,-45.3,24,0.8,"1Q23",45.3
"2023-03-31","CMC","Commercial Metals Co","Materials",-0.9,-46,117,0.8,"1Q23",46
"2023-03-31","IRWD","Ironwood Pharmaceuticals Inc","Health Care",-4.3,-47.9,155,2.8,"1Q23",47.9
"2023-03-31","APD","Air Products and Chemicals Inc","Materials",-0.2,-48.1,222,0.1,"1Q23",48.1
"2023-03-31","DGX","Quest Diagnostics Inc","Health Care",-0.3,-48.5,112,0.3,"1Q23",48.5
"2023-03-31","IBP","Installed Building Products Inc","Consumer Discretionary",-0.5,-48.5,28,1.8,"1Q23",48.5
"2023-03-31","UGI","UGI Corp","Utilities",-1.3,-49.2,210,0.6,"1Q23",49.2
"2023-03-31","INDI","indie Semiconductor Inc","Information Technology",-5.5,-49.5,160,3.4,"1Q23",49.5
"2023-03-31","SBAC","SBA Communications Corp","Real Estate",-0.2,-53.4,108,0.2,"1Q23",53.4
"2023-03-31","TMHC","Taylor Morrison Home Corp","Consumer Discretionary",-1.5,-53.5,109,1.4,"1Q23",53.5
"2023-03-31","GD","General Dynamics Corp","Industrials",-0.2,-55.8,275,0.1,"1Q23",55.8
"2023-03-31","SRPT","Sarepta Therapeutics Inc","Health Care",-0.4,-56.7,93,0.4,"1Q23",56.7
"2023-03-31","FOX","Fox Corp","Communication Services",-1.8,-57.1,537,0.3,"1Q23",57.1
"2023-03-31","VLO","Valero Energy Corp","Energy",-0.4,-57.5,368,0.1,"1Q23",57.5
"2023-03-31","DKS","DICK'S Sporting Goods Inc","Consumer Discretionary",-0.4,-58.3,86,0.5,"1Q23",58.3
"2023-03-31","TEX","Terex Corp","Industrials",-1.1,-58.3,68,1.6,"1Q23",58.3
"2023-03-31","COLB","Columbia Banking System Inc","Financials",-2.7,-58.6,208,1.3,"1Q23",58.6
"2023-03-31","SKX","Skechers USA Inc","Consumer Discretionary",-1.3,-59.3,155,0.8,"1Q23",59.3
"2023-03-31","VMW","VMware Inc","Information Technology",-0.5,-61.8,428,0.1,"1Q23",61.8
"2023-03-31","SGEN","Seagen Inc","Health Care",-0.4,-62,187,0.2,"1Q23",62
"2023-03-31","PODD","Insulet Corp","Health Care",-0.2,-63,70,0.3,"1Q23",63
"2023-03-31","COLB","Columbia Banking System Inc","Financials",-3.2,-63.2,208,1.5,"1Q23",63.2
"2023-03-31","CTVA","Corteva Inc","Materials",-1.1,-64.7,713,0.2,"1Q23",64.7
"2023-03-31","MQ","Marqeta Inc","Financials",-11.8,-65.7,539,2.2,"1Q23",65.7
"2023-03-31","BOWL","Bowlero Corp","Consumer Discretionary",-4.4,-65.9,166,2.7,"1Q23",65.9
"2023-03-31","GILD","Gilead Sciences Inc","Health Care",-0.8,-67.2,1248,0.1,"1Q23",67.2
"2023-03-31","TCOM","Trip.com Group Ltd","Consumer Discretionary",-1.8,-68.7,684,0.3,"1Q23",68.7
"2023-03-31","UBS","UBS Group AG","Financials",-3.3,-68.8,3525,0.1,"1Q23",68.8
"2023-03-31","FMS","Fresenius Medical Care AG & Co KGaA","Health Care",-3.6,-69.2,293,1.2,"1Q23",69.2
"2023-03-31","BIIB","Biogen Inc","Health Care",-0.3,-72,144,0.2,"1Q23",72
"2023-03-31","SEAS","SeaWorld Entertainment Inc","Consumer Discretionary",-1.3,-76.9,64,2,"1Q23",76.9
"2023-03-31","COLB","Columbia Banking System Inc","Financials",-3.9,-79.8,208,1.9,"1Q23",79.8
"2023-03-31","TDG","TransDigm Group Inc","Industrials",-0.1,-79.9,55,0.2,"1Q23",79.9
"2023-03-31","HLT","Hilton Worldwide Holdings Inc","Consumer Discretionary",-0.6,-80.9,266,0.2,"1Q23",80.9
"2023-03-31","QRTEA","Qurate Retail Inc","Consumer Discretionary",-48.2,-86.8,383,12.6,"1Q23",86.8
"2023-03-31","CHRW","CH Robinson Worldwide Inc","Industrials",-0.9,-88.3,116,0.8,"1Q23",88.3
"2023-03-31","FTI","TechnipFMC PLC","Energy",-6.6,-89.2,441,1.5,"1Q23",89.2
"2023-03-31","VRTX","Vertex Pharmaceuticals Inc","Health Care",-0.3,-93.2,258,0.1,"1Q23",93.2
"2023-03-31","SNY","Sanofi SA","Health Care",-2,-95.3,1261,0.2,"1Q23",95.3
"2023-03-31","FCNCA","First Citizens BancShares Inc (Delaware)","Financials",-0.1,-97,16,0.6,"1Q23",97
"2023-03-31","HOLX","Hologic Inc","Health Care",-1.2,-97.5,247,0.5,"1Q23",97.5
"2023-03-31","ALGN","Align Technology Inc","Health Care",-0.3,-100,77,0.4,"1Q23",100
"2023-03-31","WFRD","Weatherford International PLC","Energy",-1.8,-104.6,71,2.5,"1Q23",104.6
"2023-03-31","QRVO","Qorvo Inc","Information Technology",-1.1,-107.1,100,1.1,"1Q23",107.1
"2023-03-31","FWONK","Liberty Media Corp","Communication Services",-1.6,-111,614,0.3,"1Q23",111
"2023-03-31","CE","Celanese Corp","Materials",-1,-111.1,111,0.9,"1Q23",111.1
"2023-03-31","WRB","W R Berkley Corp","Financials",-1.7,-111.1,263,0.6,"1Q23",111.1
"2023-03-31","RPRX","Royalty Pharma PLC","Health Care",-3.1,-114.1,607,0.5,"1Q23",114.1
"2023-03-31","IPG","Interpublic Group of Companies Inc","Communication Services",-3.3,-118.1,386,0.9,"1Q23",118.1
"2023-03-31","REGN","Regeneron Pharmaceuticals Inc","Health Care",-0.2,-118.8,109,0.2,"1Q23",118.8
"2023-03-31","CMG","Chipotle Mexican Grill Inc","Consumer Discretionary",-0.1,-122.5,28,0.4,"1Q23",122.5
"2023-03-31","STT","State Street Corp","Financials",-1.5,-128,336,0.4,"1Q23",128
"2023-03-31","ETSY","ETSY Inc","Consumer Discretionary",-1.1,-131,125,0.9,"1Q23",131
"2023-03-31","IT","Gartner Inc","Information Technology",-0.4,-133.7,79,0.5,"1Q23",133.7
"2023-03-31","PSX","Phillips 66","Energy",-1.4,-138.2,459,0.3,"1Q23",138.2
"2023-03-31","WDAY","Workday Inc","Information Technology",-0.8,-140.2,259,0.3,"1Q23",140.2
"2023-03-31","KMX","Carmax Inc","Consumer Discretionary",-2.2,-149.4,158,1.4,"1Q23",149.4
"2023-03-31","WTW","Willis Towers Watson PLC","Financials",-0.6,-150,106,0.6,"1Q23",150
"2023-03-31","ALNY","Alnylam Pharmaceuticals Inc","Health Care",-0.7,-150.1,124,0.6,"1Q23",150.1
"2023-03-31","FDX","FedEx Corp","Industrials",-0.8,-153.5,251,0.3,"1Q23",153.5
"2023-03-31","BSX","Boston Scientific Corp","Health Care",-3.3,-155.9,1437,0.2,"1Q23",155.9
"2023-03-31","NVO","Novo Nordisk A/S","Health Care",-1.1,-162.6,1743,0.1,"1Q23",162.6
"2023-03-31","SLB","Schlumberger NV","Energy",-3.1,-162.8,1425,0.2,"1Q23",162.8
"2023-03-31","MU","Micron Technology Inc","Information Technology",-2.9,-171,1094,0.3,"1Q23",171
"2023-03-31","TTE","TotalEnergies SE","Energy",-3.1,-190.6,2490,0.1,"1Q23",190.6
"2023-03-31","RIVN","Rivian Automotive Inc","Consumer Discretionary",-11.5,-194.6,939,1.2,"1Q23",194.6
"2023-03-31","SYK","Stryker Corp","Health Care",-0.7,-197.5,380,0.2,"1Q23",197.5
"2023-03-31","WFC","Wells Fargo & Co","Financials",-4.7,-206.7,3763,0.1,"1Q23",206.7
"2023-03-31","DHI","DR Horton Inc","Consumer Discretionary",-2.3,-219.2,341,0.7,"1Q23",219.2
"2023-03-31","HES","Hess Corp","Energy",-1.6,-222.6,307,0.5,"1Q23",222.6
"2023-03-31","ATVI","Activision Blizzard Inc","Communication Services",-2.9,-225.5,784,0.4,"1Q23",225.5
"2023-03-31","DE","Deere & Co","Industrials",-0.6,-236,296,0.2,"1Q23",236
"2023-03-31","NRG","NRG Energy Inc","Utilities",-7.4,-243.9,230,3.2,"1Q23",243.9
"2023-03-31","USB","US Bancorp","Financials",-5.6,-247.2,1533,0.4,"1Q23",247.2
"2023-03-31","TMUS","T-Mobile US Inc","Communication Services",-1.8,-260.7,1205,0.1,"1Q23",260.7
"2023-03-31","GS","Goldman Sachs Group Inc","Financials",-0.8,-261.4,334,0.2,"1Q23",261.4
"2023-03-31","HCA","HCA Healthcare Inc","Health Care",-1.1,-272.7,277,0.4,"1Q23",272.7
"2023-03-31","TRV","Travelers Companies Inc","Financials",-1.5,-273.3,231,0.6,"1Q23",273.3
"2023-03-31","WBD","Warner Bros Discovery Inc","Communication Services",-19.3,-274.6,2436,0.8,"1Q23",274.6
"2023-03-31","ORCL","Oracle Corp","Information Technology",-3.2,-283.6,2700,0.1,"1Q23",283.6
"2023-03-31","IFF","International Flavors & Fragrances Inc","Materials",-3,-302.8,255,1.2,"1Q23",302.8
"2023-03-31","HPE","Hewlett Packard Enterprise Co","Information Technology",-19.6,-307.9,1296,1.5,"1Q23",307.9
"2023-03-31","MCK","Mckesson Corp","Health Care",-0.9,-314.1,136,0.7,"1Q23",314.1
"2023-03-31","AAP","Advance Auto Parts Inc","Consumer Discretionary",-2.3,-317.5,59,3.9,"1Q23",317.5
"2023-03-31","TMO","Thermo Fisher Scientific Inc","Health Care",-0.6,-355,386,0.2,"1Q23",355
"2023-03-31","GM","General Motors Co","Consumer Discretionary",-9.8,-369.9,1390,0.7,"1Q23",369.9
"2023-03-31","WYNN","Wynn Resorts Ltd","Consumer Discretionary",-4.2,-437,114,3.7,"1Q23",437
"2023-03-31","HRI","Herc Holdings Inc","Industrials",-3.6,-495,29,12.4,"1Q23",495
"2023-03-31","TSLA","Tesla Inc","Consumer Discretionary",-3.1,-537,3169,0.1,"1Q23",537
"2023-03-31","INCY","Incyte Corp","Health Care",-7.2,-562,223,3.2,"1Q23",562
"2023-03-31","BIDU","Baidu Inc","Communication Services",-4,-564.4,2797,0.1,"1Q23",564.4
"2023-03-31","PYPL","PayPal Holdings Inc","Financials",-7.4,-569.7,1123,0.7,"1Q23",569.7
"2023-03-31","RH","RH","Consumer Discretionary",-2.3,-681,22,10.5,"1Q23",681
"2023-03-31","AMZN","Amazon.com Inc","Consumer Discretionary",-8.8,-845.9,10258,0.1,"1Q23",845.9
"2023-03-31","NFLX","Netflix Inc","Communication Services",-2.7,-895.3,445,0.6,"1Q23",895.3
"2023-03-31","AXP","American Express Co","Financials",-5.6,-932.6,743,0.8,"1Q23",932.6
"2023-03-31","BK","Bank of New York Mellon Corp","Financials",-25.3,-1229.1,789,3.2,"1Q23",1229.1
"2023-03-31","GE","General Electric Co","Industrials",-15.2,-1275.2,1089,1.4,"1Q23",1275.2
"2023-03-31","MSFT","Microsoft Corp","Information Technology",-5.3,-1363.7,7437,0.1,"1Q23",1363.7
"2023-03-31","META","Meta Platforms Inc","Communication Services",-12.3,-2093.6,2566,0.5,"1Q23",2093.6
"2023-03-31","CVX","Chevron Corp","Energy",-30.6,-5123.4,1880,1.6,"1Q23",5123.4
